Name	Resource Type	Domain	Site Code	Client	Approved	Assigned	Blocked	Client Type	Obsolete	Active	
XLWUL-41039H	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-470476	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-461GKZ	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW3-370BFQ	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-121X94	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-121X5H	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-360X6L	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-480R8N	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
TYN53WEGWK7E403	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-432D1Z	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
TYNCESWKX4303	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-2007Y8	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-JBVPVB	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-290T3Y	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-121N8X	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-021YSB	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-430XZ6	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-431Y4W	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-350R00	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-351JTQ	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-491QGG	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUT-458857	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-3309ZW	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-202641	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-121N99	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-380B27	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUL3-470484	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-460N40	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-121N78	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-037V2A	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-451STH	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-3523CC	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-100MRD	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-430DHT	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-202642	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
TYNMDGSGWK22903	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUT-361LHQ	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
TYN53WEGWKN2503	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-431KSX	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-493XY1	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-331JJQ	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUL3-47043C	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-431KLD	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-490WDS	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-121X8V	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-360X71	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL3-511KP9	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-511KNN	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-460N12	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-290T0V	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-431KPQ	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-461R19	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-520SYH	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
TYNAMXSWK1KYT03	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
TYNRHSWK0N103	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
TYN53WEGFM11103	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
TYNRHSWKR2N03	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-480R71	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-3906XZ	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-511KPP	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-491MTZ	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-40308D	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-021Y2W	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
TYN53WEGWKN4803	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-121ND6	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-290T3T	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
TYNRHSWKR3B03	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-493Z7H	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-410ZTB	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-431KLM	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-FM30ZM	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-491DTX	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-121X76	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-121NGB	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-290T5N	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-432L8P	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-470459	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-47112L	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-1016J1	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-39132Q	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-0327SS	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-10167V	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-461PVQ	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-1016N8	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-340S2L	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-3906YR	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-10167Z	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
TYNCESWKX4003	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-202644	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-504601	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-511KQB	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-4121KV	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUT-458893	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL3-4309PT	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-410JL8	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-493ZGC	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUT-458884	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-490WG3	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-1016GG	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-373F7K	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-03283L	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-410JKW	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-290SZX	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-1016PV	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-340S2D	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-033GUX	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-331F7X	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-431YX0	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUL3-47043H	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
TYN53WEGWK90403	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-390DBT	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-037V0P	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-461R1Z	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-431GT0	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-480H1F	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-431YVM	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-431GTM	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-4319T3	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-200YV8	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-461PWC	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-432L82	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-49058S	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-432L76	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-1016FN	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-431KPG	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-391PMP	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-20263P	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL3-4315K6	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-373F5Q	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-1016LY	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
TYNDS2XWKM3103	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-G67054	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-47045J	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-0307RZ	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-480H39	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-391382	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-440QX0	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-380N79	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
TYNMDGSGWK43903	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-FM1YX3	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-121NFM	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-431KKP	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-4103BG	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-422G5W	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-461DTD	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-2OS001	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-510V2V	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
TYN82DOSWK88C03	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
TYNMDGSGWK21403	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-461GKL	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-490W6M	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-A03960	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-0428NC	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-121X8Y	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-015UWT	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-511KP4	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-1016NS	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-461PW9	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
TYNMDGSGWK14303	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-490DLL	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-290T22	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-350Q3D	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-480R5W	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-1216ZC	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-1016HM	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-450HLY	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-A04082	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-121X8X	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-331JL0	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-432L5S	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-432D20	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
TYNMXSWK10JMT03	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUL3-471DXS	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-1910XV	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-331JJJ	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-290T08	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-461PVB	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-152CKN	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-373F6K	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-43203B	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-290T2Q	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-JBVPWX	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-M02338	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-4309Q7	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-121NDF	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-331JQQ	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-150YVK	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-490WDF	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-391326	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-OS1KC1	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-471128	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
TYNRHSWKD9Y03	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
TYN53WEGWKN2303	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-432L4Y	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
TYN53WEGWKN5803	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-381RJW	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-432L7V	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-410692	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-450B5L	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-1016JB	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-4908G7	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-A04158	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-1016LJ	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUL3-47048C	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-1016HQ	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-461GJY	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-77JFX1	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-1016J4	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-351DTC	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-461GH6	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-290T5Y	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-351G6L	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-461PW5	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-431KJJ	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-391R2C	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
TYNMXGWKM6R03	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-331JNY	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-461PVS	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-A03931	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-493XY5	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-471DYJ	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
TYNMDGSGWK12403	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-180L6S	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-121X8N	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-43206R	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-021Y72	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-1016PC	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-431KLW	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-A04110	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-493XHK	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
TYNCESWKX0103	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-FM30CZ	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-080SC9	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-B8SSD2	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-331JQY	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-121NFY	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-10167R	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-121N8Y	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-370BFR	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-450B5F	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUD-432L53	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-351DXF	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-037V2G	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-490WG4	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUL3-J6JZZK	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-450C7T	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-491MSF	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
TYNLRDLGWKT2903	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-431KM6	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-ZBGFX1	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-015UM1	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-431Y4M	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-472PXC	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-301SPR	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-350R2Z	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-3818XY	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-3510MZ	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-511KQG	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-AFAS17	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-460N4M	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
TYNDS2XWKGNK03	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
TYNMDGSGWK44003	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-431KQK	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-MQ03	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
TYNMDGSGWK29303	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-431F1Z	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-0350ZL	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-432LC2	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-290T71	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-510V2W	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-311R3K	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-43005F	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-311MY3	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-431Y54	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
TYNLRDLGWKS8703	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-461PVC	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-4021G9	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-380N7B	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-491DT8	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-47044Z	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-10168X	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-101688	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-290T5R	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-43205S	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUW-431GSK	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
XLWUL-A04051	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
52XLWUW3-95V172	System	AREA52	XLW	Yes	Approved	Yes	No	Advanced	No	Yes	
